D:\Unity\IMG\center_2021_10_17_14_06_08_753.jpg,D:\Unity\IMG\left_2021_10_17_14_06_08_753.jpg,D:\Unity\IMG\right_2021_10_17_14_06_08_753.jpg,-0.1,1,0,30.18897
D:\Unity\IMG\center_2021_10_17_14_06_08_822.jpg,D:\Unity\IMG\left_2021_10_17_14_06_08_822.jpg,D:\Unity\IMG\right_2021_10_17_14_06_08_822.jpg,0,1,0,30.18981
D:\Unity\IMG\center_2021_10_17_14_06_08_892.jpg,D:\Unity\IMG\left_2021_10_17_14_06_08_892.jpg,D:\Unity\IMG\right_2021_10_17_14_06_08_892.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_08_964.jpg,D:\Unity\IMG\left_2021_10_17_14_06_08_964.jpg,D:\Unity\IMG\right_2021_10_17_14_06_08_964.jpg,0,1,0,30.19031
D:\Unity\IMG\center_2021_10_17_14_06_09_031.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_031.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_031.jpg,-0.05,1,0,30.18979
D:\Unity\IMG\center_2021_10_17_14_06_09_099.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_099.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_099.jpg,-0.25,1,0,30.17516
D:\Unity\IMG\center_2021_10_17_14_06_09_168.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_168.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_168.jpg,-0.4,1,0,30.15784
D:\Unity\IMG\center_2021_10_17_14_06_09_238.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_238.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_238.jpg,0,1,0,30.18904
D:\Unity\IMG\center_2021_10_17_14_06_09_308.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_308.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_308.jpg,0,1,0,30.19004
D:\Unity\IMG\center_2021_10_17_14_06_09_378.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_378.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_378.jpg,0,1,0,30.19022
D:\Unity\IMG\center_2021_10_17_14_06_09_445.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_445.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_445.jpg,-0.1,1,0,30.18861
D:\Unity\IMG\center_2021_10_17_14_06_09_516.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_516.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_516.jpg,-0.3,1,0,30.17076
D:\Unity\IMG\center_2021_10_17_14_06_09_587.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_587.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_587.jpg,0,1,0,30.18979
D:\Unity\IMG\center_2021_10_17_14_06_09_659.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_659.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_659.jpg,0,1,0,30.18991
D:\Unity\IMG\center_2021_10_17_14_06_09_728.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_728.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_728.jpg,0,1,0,30.1902
D:\Unity\IMG\center_2021_10_17_14_06_09_798.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_798.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_798.jpg,0,1,0,30.19028
D:\Unity\IMG\center_2021_10_17_14_06_09_868.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_868.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_868.jpg,0,1,0,30.19028
D:\Unity\IMG\center_2021_10_17_14_06_09_941.jpg,D:\Unity\IMG\left_2021_10_17_14_06_09_941.jpg,D:\Unity\IMG\right_2021_10_17_14_06_09_941.jpg,0,1,0,30.19028
D:\Unity\IMG\center_2021_10_17_14_06_10_009.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_009.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_009.jpg,0,1,0,30.18991
D:\Unity\IMG\center_2021_10_17_14_06_10_079.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_079.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_079.jpg,-0.1,1,0,30.18768
D:\Unity\IMG\center_2021_10_17_14_06_10_145.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_145.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_145.jpg,-0.25,1,0,30.17482
D:\Unity\IMG\center_2021_10_17_14_06_10_218.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_218.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_218.jpg,0,1,0,30.18867
D:\Unity\IMG\center_2021_10_17_14_06_10_286.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_286.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_286.jpg,0,1,0,30.19005
D:\Unity\IMG\center_2021_10_17_14_06_10_355.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_355.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_355.jpg,0,1,0,30.19022
D:\Unity\IMG\center_2021_10_17_14_06_10_422.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_422.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_422.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_10_490.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_490.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_490.jpg,-0.1,1,0,30.18815
D:\Unity\IMG\center_2021_10_17_14_06_10_567.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_567.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_567.jpg,-0.3,1,0,30.16995
D:\Unity\IMG\center_2021_10_17_14_06_10_640.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_640.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_640.jpg,0,1,0,30.18988
D:\Unity\IMG\center_2021_10_17_14_06_10_714.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_714.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_714.jpg,0,1,0,30.19009
D:\Unity\IMG\center_2021_10_17_14_06_10_789.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_789.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_789.jpg,0,1,0,30.1902
D:\Unity\IMG\center_2021_10_17_14_06_10_859.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_859.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_859.jpg,0,1,0,30.19028
D:\Unity\IMG\center_2021_10_17_14_06_10_927.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_927.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_927.jpg,0,1,0,30.19037
D:\Unity\IMG\center_2021_10_17_14_06_10_997.jpg,D:\Unity\IMG\left_2021_10_17_14_06_10_997.jpg,D:\Unity\IMG\right_2021_10_17_14_06_10_997.jpg,-0.15,1,0,30.18453
D:\Unity\IMG\center_2021_10_17_14_06_11_067.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_067.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_067.jpg,-0.3,1,0,30.1695
D:\Unity\IMG\center_2021_10_17_14_06_11_137.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_137.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_137.jpg,0,1,0,30.18828
D:\Unity\IMG\center_2021_10_17_14_06_11_206.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_206.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_206.jpg,0,1,0,30.18989
D:\Unity\IMG\center_2021_10_17_14_06_11_273.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_273.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_273.jpg,0,1,0,30.19015
D:\Unity\IMG\center_2021_10_17_14_06_11_342.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_342.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_342.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_11_414.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_414.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_414.jpg,0,1,0,30.19028
D:\Unity\IMG\center_2021_10_17_14_06_11_483.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_483.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_483.jpg,0,1,0,30.19033
D:\Unity\IMG\center_2021_10_17_14_06_11_555.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_555.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_555.jpg,0,1,0,30.19036
D:\Unity\IMG\center_2021_10_17_14_06_11_626.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_626.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_626.jpg,-0.2,1,0,30.17998
D:\Unity\IMG\center_2021_10_17_14_06_11_696.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_696.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_696.jpg,0,1,0,30.18325
D:\Unity\IMG\center_2021_10_17_14_06_11_770.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_770.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_770.jpg,0,1,0,30.18957
D:\Unity\IMG\center_2021_10_17_14_06_11_839.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_839.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_839.jpg,0,1,0,30.19012
D:\Unity\IMG\center_2021_10_17_14_06_11_905.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_905.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_905.jpg,0,1,0,30.19025
D:\Unity\IMG\center_2021_10_17_14_06_11_975.jpg,D:\Unity\IMG\left_2021_10_17_14_06_11_975.jpg,D:\Unity\IMG\right_2021_10_17_14_06_11_975.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_12_041.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_041.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_041.jpg,0,1,0,30.19032
D:\Unity\IMG\center_2021_10_17_14_06_12_113.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_113.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_113.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_12_183.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_183.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_183.jpg,0,1,0,30.19031
D:\Unity\IMG\center_2021_10_17_14_06_12_251.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_251.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_251.jpg,0,1,0,30.19028
D:\Unity\IMG\center_2021_10_17_14_06_12_322.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_322.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_322.jpg,0,1,0,30.19011
D:\Unity\IMG\center_2021_10_17_14_06_12_392.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_392.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_392.jpg,0,1,0,30.19035
D:\Unity\IMG\center_2021_10_17_14_06_12_464.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_464.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_464.jpg,0,1,0,30.19032
D:\Unity\IMG\center_2021_10_17_14_06_12_532.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_532.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_532.jpg,0,1,0,30.19016
D:\Unity\IMG\center_2021_10_17_14_06_12_600.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_600.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_600.jpg,0,1,0,30.19032
D:\Unity\IMG\center_2021_10_17_14_06_12_666.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_666.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_666.jpg,0,1,0,30.19032
D:\Unity\IMG\center_2021_10_17_14_06_12_738.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_738.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_738.jpg,0,1,0,30.19027
D:\Unity\IMG\center_2021_10_17_14_06_12_805.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_805.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_805.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_12_872.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_872.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_872.jpg,0,1,0,30.19031
D:\Unity\IMG\center_2021_10_17_14_06_12_945.jpg,D:\Unity\IMG\left_2021_10_17_14_06_12_945.jpg,D:\Unity\IMG\right_2021_10_17_14_06_12_945.jpg,0,1,0,30.19033
D:\Unity\IMG\center_2021_10_17_14_06_13_019.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_019.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_019.jpg,0,1,0,30.19032
D:\Unity\IMG\center_2021_10_17_14_06_13_086.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_086.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_086.jpg,-0.1,1,0,30.18768
D:\Unity\IMG\center_2021_10_17_14_06_13_153.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_153.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_153.jpg,-0.25,1,0,30.17469
D:\Unity\IMG\center_2021_10_17_14_06_13_222.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_222.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_222.jpg,0,1,0,30.19014
D:\Unity\IMG\center_2021_10_17_14_06_13_295.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_295.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_295.jpg,0,1,0,30.1902
D:\Unity\IMG\center_2021_10_17_14_06_13_362.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_362.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_362.jpg,0,1,0,30.19016
D:\Unity\IMG\center_2021_10_17_14_06_13_434.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_434.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_434.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_13_503.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_503.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_503.jpg,-0.15,1,0,30.18467
D:\Unity\IMG\center_2021_10_17_14_06_13_571.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_571.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_571.jpg,-0.3,1,0,30.16974
D:\Unity\IMG\center_2021_10_17_14_06_13_643.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_643.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_643.jpg,0,1,0,30.18823
D:\Unity\IMG\center_2021_10_17_14_06_13_720.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_720.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_720.jpg,0,1,0,30.18995
D:\Unity\IMG\center_2021_10_17_14_06_13_792.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_792.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_792.jpg,0,1,0,30.1902
D:\Unity\IMG\center_2021_10_17_14_06_13_863.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_863.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_863.jpg,0,1,0,30.19028
D:\Unity\IMG\center_2021_10_17_14_06_13_932.jpg,D:\Unity\IMG\left_2021_10_17_14_06_13_932.jpg,D:\Unity\IMG\right_2021_10_17_14_06_13_932.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_14_000.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_000.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_000.jpg,0,1,0,30.19024
D:\Unity\IMG\center_2021_10_17_14_06_14_070.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_070.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_070.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_14_141.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_141.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_141.jpg,0,1,0,30.19031
D:\Unity\IMG\center_2021_10_17_14_06_14_211.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_211.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_211.jpg,0,1,0,30.19016
D:\Unity\IMG\center_2021_10_17_14_06_14_282.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_282.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_282.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_14_352.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_352.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_352.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_14_421.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_421.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_421.jpg,-0.15,1,0,30.18422
D:\Unity\IMG\center_2021_10_17_14_06_14_490.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_490.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_490.jpg,-0.3,1,0,30.16922
D:\Unity\IMG\center_2021_10_17_14_06_14_564.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_564.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_564.jpg,0,1,0,30.18991
D:\Unity\IMG\center_2021_10_17_14_06_14_634.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_634.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_634.jpg,0,1,0,30.1901
D:\Unity\IMG\center_2021_10_17_14_06_14_707.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_707.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_707.jpg,0,1,0,30.19024
D:\Unity\IMG\center_2021_10_17_14_06_14_781.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_781.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_781.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_14_850.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_850.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_850.jpg,0,1,0,30.19037
D:\Unity\IMG\center_2021_10_17_14_06_14_921.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_921.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_921.jpg,0,1,0,30.19031
D:\Unity\IMG\center_2021_10_17_14_06_14_988.jpg,D:\Unity\IMG\left_2021_10_17_14_06_14_988.jpg,D:\Unity\IMG\right_2021_10_17_14_06_14_988.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_15_055.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_055.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_055.jpg,0,1,0,30.19032
D:\Unity\IMG\center_2021_10_17_14_06_15_124.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_124.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_124.jpg,0,1,0,30.19032
D:\Unity\IMG\center_2021_10_17_14_06_15_191.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_191.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_191.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_15_258.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_258.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_258.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_15_327.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_327.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_327.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_15_397.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_397.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_397.jpg,-0.1,1,0,30.18765
D:\Unity\IMG\center_2021_10_17_14_06_15_464.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_464.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_464.jpg,-0.25,1,0,30.17476
D:\Unity\IMG\center_2021_10_17_14_06_15_533.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_533.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_533.jpg,0,1,0,30.18291
D:\Unity\IMG\center_2021_10_17_14_06_15_603.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_603.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_603.jpg,0,1,0,30.18952
D:\Unity\IMG\center_2021_10_17_14_06_15_674.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_674.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_674.jpg,0,1,0,30.19009
D:\Unity\IMG\center_2021_10_17_14_06_15_746.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_746.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_746.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_15_814.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_814.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_814.jpg,0,1,0,30.19025
D:\Unity\IMG\center_2021_10_17_14_06_15_885.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_885.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_885.jpg,0,1,0,30.19032
D:\Unity\IMG\center_2021_10_17_14_06_15_954.jpg,D:\Unity\IMG\left_2021_10_17_14_06_15_954.jpg,D:\Unity\IMG\right_2021_10_17_14_06_15_954.jpg,0,1,0,30.19035
D:\Unity\IMG\center_2021_10_17_14_06_16_024.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_024.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_024.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_16_096.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_096.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_096.jpg,0,1,0,30.1903
D:\Unity\IMG\center_2021_10_17_14_06_16_168.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_168.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_168.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_16_241.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_241.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_241.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_16_308.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_308.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_308.jpg,0,1,0,30.19029
D:\Unity\IMG\center_2021_10_17_14_06_16_376.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_376.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_376.jpg,0,1,0,30.19031
D:\Unity\IMG\center_2021_10_17_14_06_16_447.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_447.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_447.jpg,0,1,0,30.06136
D:\Unity\IMG\center_2021_10_17_14_06_16_520.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_520.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_520.jpg,0,1,0,30.18852
D:\Unity\IMG\center_2021_10_17_14_06_16_588.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_588.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_588.jpg,0,1,0,30.18987
D:\Unity\IMG\center_2021_10_17_14_06_16_658.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_658.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_658.jpg,0,1,0,30.08478
D:\Unity\IMG\center_2021_10_17_14_06_16_729.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_729.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_729.jpg,0,1,0,30.20574
D:\Unity\IMG\center_2021_10_17_14_06_16_800.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_800.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_800.jpg,0,1,0,30.18781
D:\Unity\IMG\center_2021_10_17_14_06_16_869.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_869.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_869.jpg,0,1,0,30.18886
D:\Unity\IMG\center_2021_10_17_14_06_16_938.jpg,D:\Unity\IMG\left_2021_10_17_14_06_16_938.jpg,D:\Unity\IMG\right_2021_10_17_14_06_16_938.jpg,0,1,0,30.18965
D:\Unity\IMG\center_2021_10_17_14_06_17_011.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_011.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_011.jpg,0,1,0,30.18984
D:\Unity\IMG\center_2021_10_17_14_06_17_083.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_083.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_083.jpg,0,1,0,30.1899
D:\Unity\IMG\center_2021_10_17_14_06_17_149.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_149.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_149.jpg,0,1,0,30.1899
D:\Unity\IMG\center_2021_10_17_14_06_17_217.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_217.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_217.jpg,0,1,0,30.18992
D:\Unity\IMG\center_2021_10_17_14_06_17_286.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_286.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_286.jpg,0,1,0,30.18989
D:\Unity\IMG\center_2021_10_17_14_06_17_358.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_358.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_358.jpg,0,1,0,30.18988
D:\Unity\IMG\center_2021_10_17_14_06_17_426.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_426.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_426.jpg,0,1,0,30.18987
D:\Unity\IMG\center_2021_10_17_14_06_17_499.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_499.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_499.jpg,0,1,0,30.18988
D:\Unity\IMG\center_2021_10_17_14_06_17_570.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_570.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_570.jpg,-0.05,1,0,30.18935
D:\Unity\IMG\center_2021_10_17_14_06_17_642.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_642.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_642.jpg,-0.25,1,0,30.17451
D:\Unity\IMG\center_2021_10_17_14_06_17_711.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_711.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_711.jpg,0,1,0,30.1889
D:\Unity\IMG\center_2021_10_17_14_06_17_780.jpg,D:\Unity\IMG\left_2021_10_17_14_06_17_780.jpg,D:\Unity\IMG\right_2021_10_17_14_06_17_780.jpg,0,1,0,30.18979
